AGI;abscisic_acid;auxin;brassinosteroid;cytokinin;ethylene;gibberellin;jasmonic_acid;salicylic_acid;karrikin;strigolactone;summary;summary_detailed;abscisic_acid_evidence_code;auxin_evidence_code;brassinosteroid_evidence_code;cytokinin_evidence_code;ethylene_evidence_code;gibberellin_evidence_code;jasmonic_acid_evidence_code;salicylic_acid_evidence_code;karrikin_evidence_code;strigolactone_evidence_code;CountIEP;CountExclusiveIEP;pieVec
AT4G16830;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IMP,IEP;;;;;;;;;;1;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G16890;0;1;0;0;0;0;0;1;0;0;multiple;auxin,salicylic acid;;IGI;;;;;;IMP;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G17260;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IEP;;;;;;;;;;1;1;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G17490;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;TAS;;;;;;0;0;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G17520;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IDA;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G17615;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;TAS;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G17788;1;1;0;0;0;0;0;0;0;0;multiple;abscisic acid,auxin;IMP;IMP;;;;;;;;;0;0;piechart: valuelist="1,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G17980;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;IEP;;;;;;;;;1;1;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G18350;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;ISS;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G18450;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;TAS;;;;;;0;0;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G18480;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IDA;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G18620;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IBA;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G18780;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IGI;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G19230;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IMP,IBA,IDA;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G19660;0;0;0;0;0;0;1;1;0;0;multiple;jasmonic acid,salicylic acid;;;;;;;IBA,IMP;IMP,IDA;;;0;0;piechart: valuelist="0,0,0,0,0,0,1,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G19690;1;1;0;1;1;0;0;0;0;0;multiple;abscisic acid,auxin,cytokinin,ethylene;IEP;IEP;;IEP;IEP;;;;;;4;4;piechart: valuelist="1,1,0,1,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G19700;0;0;0;0;0;1;0;0;0;0;gibberellin;gibberellin;;;;;;IEP;;;;;1;1;piechart: valuelist="0,0,0,0,0,1,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G19810;1;0;0;0;0;0;1;0;0;0;multiple;abscisic acid,jasmonic acid;IEP;;;;;;IEP;;;;2;2;piechart: valuelist="1,0,0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G20260;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IDA;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G20310;0;0;1;0;0;0;0;0;0;0;brassinosteroid;brassinosteroid;;;IMP;;;;;;;;0;0;piechart: valuelist="0,0,1,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G20380;0;0;0;0;1;0;0;1;0;0;multiple;ethylene,salicylic acid;;;;;IMP;;;IEP;;;1;1;piechart: valuelist="0,0,0,0,1,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G20860;0;0;0;0;0;0;1;0;0;0;jasmonic acid;jasmonic acid;;;;;;;IEP;;;;1;1;piechart: valuelist="0,0,0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G20940;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IMP;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G21410;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IEP;;;;;;;;;;1;1;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G21440;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IEP;;;;;;;;;;1;1;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G21534;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IMP;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G21540;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IMP;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G21940;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IBA;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G22200;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IEP;;;;;;;;;;1;1;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G22330;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IMP;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G22620;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;ISS;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G22880;0;0;0;0;0;0;1;0;0;0;jasmonic acid;jasmonic acid;;;;;;;IEP,IBA;;;;1;0;piechart: valuelist="0,0,0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G23060;0;0;0;0;0;1;0;0;0;0;gibberellin;gibberellin;;;;;;IEP;;;;;1;1;piechart: valuelist="0,0,0,0,0,1,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G23100;0;0;0;0;0;0;1;0;0;0;jasmonic acid;jasmonic acid;;;;;;;IEP;;;;1;1;piechart: valuelist="0,0,0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G23130;0;0;0;0;0;0;0;1;0;0;salicylic acid;salicylic acid;;;;;;;;IEP;;;1;1;piechart: valuelist="0,0,0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G23170;0;0;0;0;0;0;0;1;0;0;salicylic acid;salicylic acid;;;;;;;;IEP;;;1;1;piechart: valuelist="0,0,0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G23260;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IEP;;;;;;;;;;1;1;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G23270;0;0;0;0;0;0;0;1;0;0;salicylic acid;salicylic acid;;;;;;;;IEP;;;1;1;piechart: valuelist="0,0,0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G23280;0;0;0;0;0;0;0;1;0;0;salicylic acid;salicylic acid;;;;;;;;IEP;;;1;1;piechart: valuelist="0,0,0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G23450;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IMP;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G23570;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;IMP;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G23600;1;0;0;0;0;0;1;0;0;0;multiple;abscisic acid,jasmonic acid;IEP;;;;;;IEP;;;;2;2;piechart: valuelist="1,0,0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G23915;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;IMP;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G24080;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IMP;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G24110;0;0;0;0;0;0;0;0;1;0;karrikin;karrikin;;;;;;;;;IEP;;1;1;piechart: valuelist="0,0,0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G24180;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;IDA;;;;;;0;0;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G24500;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;IGI;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G24520;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IDA;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G24540;0;0;0;0;0;1;0;0;0;0;gibberellin;gibberellin;;;;;;IEP;;;;;1;1;piechart: valuelist="0,0,0,0,0,1,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G24670;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;IGI;;;;;;0;0;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G24800;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;IMP;;;;;;0;0;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G24960;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IEP;;;;;;;;;;1;1;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G25000;1;0;0;0;0;1;0;0;0;0;multiple;abscisic acid,gibberellin;IEP;;;;;IEP;;;;;2;2;piechart: valuelist="1,0,0,0,0,1,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G25010;0;0;0;0;0;1;0;0;0;0;gibberellin;gibberellin;;;;;;IDA;;;;;0;0;piechart: valuelist="0,0,0,0,0,1,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G25050;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IDA;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G25130;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IDA;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G25560;0;0;0;0;0;0;0;1;0;0;salicylic acid;salicylic acid;;;;;;;;IEP;;;1;1;piechart: valuelist="0,0,0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G25800;0;0;0;0;0;0;0;1;0;0;salicylic acid;salicylic acid;;;;;;;;IBA;;;0;0;piechart: valuelist="0,0,0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G26150;0;1;0;1;0;1;0;0;0;0;multiple;auxin,cytokinin,gibberellin;;IEP;;IEP,IMP;;IEP;;;;;3;2;piechart: valuelist="0,1,0,1,0,1,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G26200;0;0;0;0;1;0;0;0;0;0;ethylene;ethylene;;;;;TAS,ISS;;;;;;0;0;piechart: valuelist="0,0,0,0,1,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G26610;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;TAS;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G26850;0;0;0;0;0;0;1;0;0;0;jasmonic acid;jasmonic acid;;;;;;;IEP;;;;1;1;piechart: valuelist="0,0,0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G27030;0;0;0;0;0;0;0;0;1;0;karrikin;karrikin;;;;;;;;;IEP;;1;1;piechart: valuelist="0,0,0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G27280;0;0;0;0;0;0;0;0;1;0;karrikin;karrikin;;;;;;;;;IEP;;1;1;piechart: valuelist="0,0,0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G27410;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IMP;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G27710;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IMP;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G28080;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IDA;;;;;;;;;;0;0;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G28110;1;0;0;0;0;0;0;0;0;0;abscisic acid;abscisic acid;IEP;;;;;;;;;;1;1;piechart: valuelist="1,0,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G28160;0;0;0;0;0;1;0;0;0;0;gibberellin;gibberellin;;;;;;ISS;;;;;0;0;piechart: valuelist="0,0,0,0,0,1,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G28520;1;0;0;1;0;0;0;0;0;0;multiple;abscisic acid,cytokinin;IDA,IEP;;;IDA;;;;;;;1;0;piechart: valuelist="1,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G28640;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;TAS;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G28720;0;1;1;1;0;0;0;0;0;0;multiple;auxin,brassinosteroid,cytokinin;;TAS,IMP;IGI;IEP;;;;;;;1;1;piechart: valuelist="0,1,1,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G28750;0;0;0;1;0;0;0;0;0;0;cytokinin;cytokinin;;;;IDA;;;;;;;0;0;piechart: valuelist="0,0,0,1,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G29080;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;ISS,TAS;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G29140;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;IMP;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G29810;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;IMP;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G29940;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;IEP;;;;;;;;;1;1;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G30270;0;0;1;0;0;1;0;0;0;0;multiple;brassinosteroid,gibberellin;;;IGI;;;IGI;;;;;0;0;piechart: valuelist="0,0,1,0,0,1,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G30290;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;IEP;;;;;;;;;1;1;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G30350;0;0;0;0;0;0;0;0;0;1;strigolactone;strigolactone;;;;;;;;;;IMP;0;0;piechart: valuelist="0,0,0,0,0,0,0,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G30400;0;0;0;0;0;0;0;0;1;0;karrikin;karrikin;;;;;;;;;IEP;;1;1;piechart: valuelist="0,0,0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G30410;0;0;1;0;0;0;0;0;0;0;brassinosteroid;brassinosteroid;;;IMP;;;;;;;;0;0;piechart: valuelist="0,0,1,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
AT4G31320;0;1;0;0;0;0;0;0;0;0;auxin;auxin;;ISS;;;;;;;;;0;0;piechart: valuelist="0,1,0,0,0,0,0,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00,#BFA5CC,#CCA3A3" labellist=""
